id_x,company_id,year,operating_activity,investing_activity,financing_activity,net_cash_flow,id_y,sales,expenses,operating_profit,opm_percentage,other_income,interest,depreciation,profit_before_tax,tax_percentage,net_profit,eps,dividend_payout,free_cash_flow,fcf_conversion_rate,capex_intensity,cfo_pat_ratio,cfo_pat_avg_5yr,cfo_quality,cfo_sign,cfi_sign,cff_sign,pattern,capital_allocation
725,JIOFIN,Mar 2024,-678.0,1441.0,-753.0,11,787,1855,296,1559.0,84,429,10,22,1956,18,1605,3,0,763.0,48.94162924951892,77.68194070080862,-0.4224299065420561,32.93394633705156,High Quality,-,+,-,-+-,Mixed
726,JSWENERGY,Mar 2013,1725.0,-944.0,-684.0,96,789,8870,6069,2801.0,32,9,963,662,1186,23,901,6,36,781.0,27.882898964655478,10.642615558060879,1.9145394006659266,1.9145394006659266,High Quality,+,-,-,+--,Reinvestor
727,JSWENERGY,Mar 2014,2269.0,-363.0,-1859.0,48,790,8648,5394,3255.0,38,-179,1206,810,1060,27,760,5,43,1906.0,58.556067588325654,4.197502312673451,2.985526315789474,2.4500328582277002,High Quality,+,-,-,+--,Reinvestor
728,JSWENERGY,Mar 2015,3394.0,-422.0,-2327.0,645,791,9347,5723,3624.0,39,196,1137,790,1892,27,1358,8,24,2972.0,82.00883002207505,4.51481758853108,2.499263622974963,2.4664431131434545,High Quality,+,-,-,+--,Reinvestor
729,JSWENERGY,Mar 2016,3538.0,-3272.0,-1622.0,-1357,792,9824,5796,4029.0,41,340,1498,854,2017,28,1460,9,22,266.0,6.602134524695955,33.30618892508143,2.4232876712328766,2.45565425266581,High Quality,+,-,-,+--,Reinvestor
730,JSWENERGY,Mar 2017,3853.0,-762.0,-2595.0,496,793,8263,4939,3324.0,40,221,1685,969,892,30,623,4,13,3091.0,92.99037304452466,9.221832264310784,6.184590690208668,3.2014415401743817,High Quality,+,-,-,+--,Reinvestor
731,JSWENERGY,Mar 2018,3934.0,-215.0,-3968.0,-249,794,8049,5336,2713.0,34,47,1456,966,338,75,85,0,0,3719.0,137.08072244747513,2.67113927195925,46.28235294117647,12.07500424827649,High Quality,+,-,-,+--,Reinvestor
732,JSWENERGY,Mar 2019,2491.0,-55.0,-2523.0,-87,795,9138,6283,2855.0,31,398,1192,1164,897,24,684,4,24,2436.0,85.32399299474605,0.6018822499452834,3.641812865497076,12.206261558218012,High Quality,+,-,-,+--,Reinvestor
733,JSWENERGY,Mar 2020,2082.0,301.0,-1962.0,421,796,8273,5316,2957.0,36,376,1051,1738,544,6,1081,7,15,2383.0,80.58843422387555,3.6383415931342924,1.9259944495837187,12.091607723539763,High Quality,+,+,-,++-,Liquidating Assets
734,JSWENERGY,Mar 2021,3700.0,-1030.0,-2515.0,155,797,6922,4009,2913.0,42,248,896,1167,1099,25,823,5,41,2670.0,91.65808444902163,14.88009245882693,4.495747266099635,12.506099642513115,High Quality,+,-,-,+--,Reinvestor
735,JSWENERGY,Mar 2022,2952.0,-1387.0,-781.0,784,798,8167,4596,3572.0,44,575,777,1131,2238,22,1743,11,19,1565.0,43.81298992161254,16.982980286518917,1.693631669535284,11.607907838378438,High Quality,+,-,-,+--,Reinvestor
736,JSWENERGY,Mar 2023,2084.0,-6778.0,7327.0,2634,799,10332,7050,3282.0,32,674,844,1169,1943,24,1480,9,22,-4694.0,-143.02254722730044,65.60201316298877,1.4081081081081082,2.633058871764766,High Quality,+,-,+,+-+,Mixed
737,JSWENERGY,Mar 2024,6234.0,-8197.0,1675.0,-289,800,11486,6104,5382.0,47,472,2053,1633,2167,20,1725,10,19,-1963.0,-36.473429951690825,71.36514017064252,3.6139130434782607,2.6274789073610028,High Quality,+,-,+,+-+,Mixed
738,JSWSTEEL,Mar 2013,5844.0,-5433.0,-791.0,-380,802,38210,31698,6512.0,17,-307,1967,2237,1999,42,929,4,30,411.0,6.311425061425062,14.218790892436534,6.290635091496233,6.290635091496233,High Quality,+,-,-,+--,Reinvestor
739,JSWSTEEL,Mar 2014,2594.0,-5618.0,3300.0,276,803,51220,42051,9169.0,18,-1630,3048,3183,1308,70,402,2,74,-3024.0,-32.98069582288145,10.96837172979305,6.45273631840796,6.371685704952096,High Quality,+,-,+,+-+,Mixed
740,JSWSTEEL,Mar 2015,7876.0,-7372.0,-169.0,334,804,52972,43608,9364.0,18,103,3493,3434,2539,32,1722,7,19,504.0,5.3823152498932085,13.916786226685796,4.5737514518002325,5.7723742872348085,High Quality,+,-,-,+--,Reinvestor
741,JSWSTEEL,Mar 2016,6897.0,-3857.0,-3151.0,-111,805,41546,35124,6422.0,15,-1966,3601,3323,-2468,-80,-481,-1,-67,3040.0,47.337278106508876,9.283685553362538,-14.338877338877339,0.7445613807067719,Moderate,+,-,-,+--,Reinvestor
742,JSWSTEEL,Mar 2017,7888.0,-5094.0,-2710.0,84,806,55604,43296,12308.0,22,18,3768,3430,5128,33,3467,15,19,2794.0,22.700682482937925,9.161211423638587,2.275165849437554,1.0506822744529285,High Quality,+,-,-,+--,Reinvestor
743,JSWSTEEL,Mar 2018,12379.0,-4529.0,-8185.0,-335,807,71933,57017,14916.0,21,-177,3701,3387,7651,20,6113,26,16,7850.0,52.62805041566103,6.296136682746445,2.0250286275151317,0.1975609816567081,Accrual Risk,+,-,-,+--,Reinvestor
744,JSWSTEEL,Mar 2019,14633.0,-11387.0,1753.0,4999,808,84757,65827,18930.0,22,196,3917,4041,11168,33,7524,32,16,3246.0,17.147385103011093,13.434878535106245,1.944843168527379,-0.704017648319408,Accrual Risk,+,-,+,+-+,Mixed
745,JSWSTEEL,Mar 2020,12785.0,-19589.0,5189.0,-1615,809,73326,61513,11813.0,16,-289,4265,4246,3013,-30,3919,17,15,-6804.0,-57.597562007957336,26.714944221694896,3.262311814238326,-0.9663055758317893,Accrual Risk,+,-,+,+-+,Mixed
746,JSWSTEEL,Mar 2021,18789.0,-7702.0,-3110.0,7977,810,79839,59661,20178.0,25,473,3957,4679,12015,34,7873,33,25,11087.0,54.94598077113688,9.646914415260714,2.3865108599009273,2.3787720639238636,High Quality,+,-,-,+--,Reinvestor
747,JSWSTEEL,Mar 2022,26270.0,-14748.0,-14657.0,-3135,811,146371,107257,39114.0,27,1600,4968,6001,29745,30,20938,85,25,11522.0,29.457483254077825,10.07576637448675,1.2546566052153978,2.1746702150794324,High Quality,+,-,-,+--,Reinvestor
748,JSWSTEEL,Mar 2023,23323.0,-10730.0,-5977.0,6616,812,165960,147490,18470.0,11,1561,6902,7474,5655,27,4139,17,25,12593.0,68.18083378451543,6.465413352615087,5.634935974873158,2.8966516845510375,High Quality,+,-,-,+--,Reinvestor
749,JSWSTEEL,Mar 2024,12078.0,-14467.0,-5005.0,-7394,813,175006,146849,28157.0,16,1500,8105,8172,13380,33,8973,36,25,-2389.0,-8.48456866853713,8.266573717472543,1.3460381143430291,2.776890673714168,High Quality,+,-,-,+--,Reinvestor
750,KOTAKBANK,Mar 2013,2878.0,-9035.0,7099.0,942,815,10838,6024,6603.0,-1789,-17,5112,179,3144,30,2238,15,2,-6157.0,-93.2454944722096,83.36408931537184,1.285969615728329,1.285969615728329,High Quality,+,-,+,+-+,Mixed
751,KOTAKBANK,Mar 2014,9068.0,-1130.0,-5814.0,2125,816,11986,6312,7053.0,-1379,-12,5282,208,3695,32,2527,16,2,7938.0,112.54785197788175,9.427665609878192,3.588444796201029,2.437207205964679,High Quality,+,-,-,+--,Reinvestor
752,KOTAKBANK,Mar 2015,2302.0,-4467.0,2426.0,260,817,13319,6966,9718.0,-3366,-25,8152,237,4550,33,3105,20,2,-2165.0,-22.278246552788637,33.5385539454914,0.7413848631239935,1.8719330916844505,High Quality,+,-,+,+-+,Mixed
753,KOTAKBANK,Mar 2016,5025.0,-2353.0,2024.0,4696,818,20402,11123,11541.0,-2263,-11,7631,345,5024,32,3524,19,3,2672.0,23.15223984056841,11.533183021272423,1.4259364358683315,1.7604339277304208,High Quality,+,-,+,+-+,Mixed
754,KOTAKBANK,Mar 2017,13222.0,-5289.0,6055.0,13989,819,22324,11458,14832.0,-3965,-18,11660,362,7332,32,5019,27,2,7933.0,53.485706580366774,23.691990682673357,2.634389320581789,1.9352250063006946,High Quality,+,-,+,+-+,Mixed
755,KOTAKBANK,Mar 2018,-10392.0,-5475.0,14679.0,-1188,820,25131,12467,16805.0,-4141,-16,13682,383,9158,33,6258,33,2,-15867.0,-94.41832787860756,21.78584218694043,-1.660594439117929,1.345912195331443,High Quality,-,-,+,--+,Growth Funded by Debt
756,KOTAKBANK,Mar 2019,1822.0,-3323.0,8365.0,6864,821,29831,15187,19758.0,-5114,-17,16148,458,10576,33,7204,38,2,-1501.0,-7.596922765462091,11.139418725486909,0.2529150471960022,0.6788062455304374,Moderate,+,-,+,+-+,Mixed
757,KOTAKBANK,Mar 2020,46619.0,-13068.0,-735.0,32815,822,33474,15901,22578.0,-5005,-15,16892,465,11422,25,8593,45,0,33551.0,148.60040747630435,39.03925434665711,5.425229838240428,1.6155752405537243,High Quality,+,-,-,+--,Reinvestor
758,KOTAKBANK,Mar 2021,4881.0,-11172.0,-10072.0,-16363,823,32820,12967,29812.0,-9958,-30,23588,461,13168,25,9990,50,2,-6291.0,-21.102240708439552,34.040219378427786,0.4885885885885886,1.4281056710977755,High Quality,+,-,-,+--,Reinvestor
759,KOTAKBANK,Mar 2022,8308.0,-10903.0,7543.0,4949,824,33741,11554,30699.0,-8512,-25,24941,480,15948,25,12089,61,2,-2595.0,-8.453044073096844,32.31380219910495,0.6872363305484325,1.0386750730911045,High Quality,+,-,+,+-+,Mixed
760,KOTAKBANK,Mar 2023,-1242.0,-10381.0,1883.0,-9740,825,42151,14411,33485.0,-5746,-14,25991,599,19646,25,14925,75,2,-11623.0,-34.71106465581604,24.62812270171526,-0.08321608040201005,1.3541507448342882,High Quality,-,-,+,--+,Growth Funded by Debt
761,KOTAKBANK,Mar 2024,15685.0,-8919.0,15515.0,22281,826,56237,22567,47052.0,-13382,-24,38037,792,23863,25,18213,92,2,6766.0,14.379835076086033,15.859665344879707,0.8611980453522209,1.4758073444655317,High Quality,+,-,+,+-+,Mixed
762,LICI,Mar 2019,13274.0,9636.0,-13700.0,9210,828,571508,565587,5920.0,1,2615,0,336,8199,68,2627,,2,22910.0,386.9932432432432,1.6860656368764744,5.052912066996574,5.052912066996574,High Quality,+,+,-,++-,Liquidating Assets
763,LICI,Mar 2020,54367.0,-40415.0,-18664.0,-4712,829,628043,634989,-6947.0,-1,20870,0,379,13544,80,2710,,2,13952.0,-200.83489275946454,6.435068936362638,20.06162361623616,12.557267841616367,High Quality,+,-,-,+--,Reinvestor
764,LICI,Mar 2021,80602.0,148447.0,-256125.0,-27077,830,690914,691166,-252.0,0,12820,0,417,12151,76,2974,7,0,229049.0,-90892.46031746031,21.485597339176802,27.10221923335575,17.405584972196163,High Quality,+,+,-,++-,Liquidating Assets
765,LICI,Mar 2022,-3783.0,12531.0,0.0,8748,831,723606,720280,3326.0,0,9248,0,436,12138,66,4125,57,23,8748.0,263.0186410102225,1.731743517881278,-0.9170909090909091,12.824916001874394,High Quality,-,+,+,-++,Distress Signal
766,LICI,Mar 2023,54519.0,-52848.0,-949.0,722,832,784628,750420,34207.0,4,7800,77,466,41463,13,35997,65,5,1671.0,4.884965065629842,6.735421116758515,1.5145428785732145,10.56284137721416,High Quality,+,-,-,+--,Reinvestor
767,LICI,Mar 2024,26122.0,-25269.0,-4427.0,-3574,833,845966,813188,32779.0,4,14829,128,466,47014,13,40916,66,15,853.0,2.6022758473412853,2.986999477520373,0.6384299540522045,9.679944954625283,High Quality,+,-,-,+--,Reinvestor
777,LODHA,Mar 2016,387.0,-854.0,330.0,-137,838,8249,6123,2126.0,26,510,988,450,1198,41,703,16,0,-467.0,-21.966133584195674,10.35277003273124,0.55049786628734,0.55049786628734,Moderate,+,-,+,+-+,Mixed
778,LODHA,Mar 2017,1469.0,-1174.0,-312.0,-16,839,7926,6313,1614.0,20,584,736,460,1001,42,584,13,0,295.0,18.277571251548945,14.812011102699973,2.5154109589041096,1.5329544125957248,High Quality,+,-,-,+--,Reinvestor
779,LODHA,Mar 2018,696.0,-651.0,24.0,69,840,9677,7995,1682.0,17,285,390,395,1182,33,794,10,0,45.0,2.67538644470868,6.727291515965692,0.8765743073047859,1.314161044165412,High Quality,+,-,+,+-+,Mixed
780,LODHA,Mar 2019,-463.0,-175.0,736.0,97,841,11907,8728,3179.0,27,72,568,194,2489,34,1644,21,0,-638.0,-20.069204152249135,1.4697236919459142,-0.2816301703163017,0.9152132405449834,Moderate,-,-,+,--+,Growth Funded by Debt
781,LODHA,Mar 2020,3772.0,182.0,-4188.0,-234,842,12443,10526,1917.0,15,119,740,292,1003,26,742,9,0,3954.0,206.25978090766824,1.4626697741702162,5.083557951482479,1.7488821827324827,High Quality,+,+,-,++-,Liquidating Assets
782,LODHA,Mar 2021,2524.0,420.0,-2835.0,109,843,5449,4066,1383.0,25,-140,1136,73,33,-44,48,1,0,2944.0,212.8705712219812,7.707836300238576,52.583333333333336,12.155449276141681,High Quality,+,+,-,++-,Liquidating Assets
783,LODHA,Mar 2022,1998.0,1139.0,-2888.0,250,844,9233,7047,2186.0,24,293,688,75,1716,30,1208,12,20,3137.0,143.50411710887465,12.336185421856385,1.653973509933775,11.983161786347615,High Quality,+,+,-,++-,Liquidating Assets
784,LODHA,Mar 2023,2750.0,1789.0,-3706.0,834,845,9470,7406,2064.0,22,-1037,482,93,452,-8,490,5,14,4539.0,219.9127906976744,18.891235480464623,5.612244897959184,12.930295904478495,High Quality,+,+,-,++-,Liquidating Assets
785,LODHA,Mar 2024,2512.0,-2947.0,951.0,516,846,10316,7651,2665.0,26,48,482,204,2028,23,1554,16,,-435.0,-16.322701688555348,28.567274137262505,1.6164736164736164,13.309916661836478,High Quality,+,-,+,+-+,Mixed
786,LT,Mar 2013,-4355.0,-6922.0,11429.0,152,848,74426,63032,11394.0,15,2523,4642,1637,7638,31,5291,38,22,-11277.0,-98.97314375987362,9.30051326149464,-0.8230958230958231,-0.8230958230958231,Accrual Risk,-,-,+,--+,Growth Funded by Debt
787,LT,Mar 2014,-7143.0,-5510.0,13136.0,483,849,85054,70968,14086.0,17,1337,6494,1446,7483,35,4885,35,27,-12653.0,-89.82677836149368,6.478237355092059,-1.462231320368475,-1.142663571732149,Accrual Risk,-,-,+,--+,Growth Funded by Debt
788,LT,Mar 2015,-1365.0,-4778.0,7903.0,1759,850,91929,76245,15684.0,17,1422,7266,2623,7217,31,4966,34,32,-6143.0,-39.16730425911757,5.197489366793938,-0.27486910994764396,-0.853398751137314,Accrual Risk,-,-,+,--+,Growth Funded by Debt
789,LT,Mar 2016,-3240.0,-4627.0,7253.0,-613,851,101122,85637,15486.0,15,1219,6899,1787,8020,30,4592,31,40,-7867.0,-50.800723233888675,4.575661082652637,-0.705574912891986,-0.816442791575982,Accrual Risk,-,-,+,--+,Growth Funded by Debt
790,LT,Mar 2017,6655.0,-9796.0,2896.0,-245,852,109312,92691,16620.0,15,1466,6829,2370,8887,23,6486,43,22,-3141.0,-18.898916967509024,8.96150468384075,1.0260561208757324,-0.44794300908563917,Accrual Risk,+,-,+,+-+,Mixed
791,LT,Mar 2018,-10031.0,3914.0,9370.0,3254,853,119683,99572,20111.0,17,1465,7714,2223,11639,27,8004,53,30,-6117.0,-30.41619014469693,3.2703057242883284,-1.253248375812094,-0.5339735196288933,Accrual Risk,-,+,+,-++,Distress Signal
792,LT,Mar 2019,-4756.0,-11023.0,15440.0,-338,854,135220,112354,22866.0,17,2701,9339,1923,14305,28,10217,63,28,-15779.0,-69.0063850258025,8.151900606419169,-0.46549867867280026,-0.33462699128975837,Accrual Risk,-,-,+,--+,Growth Funded by Debt
793,LT,Mar 2020,6694.0,-8408.0,6372.0,4658,855,145452,120899,24553.0,17,3015,11021,2462,14086,23,10894,68,26,-1714.0,-6.980817008104916,5.780601160520309,0.6144666789058197,-0.15675983351906567,Accrual Risk,+,-,+,+-+,Mixed
794,LT,Mar 2021,23074.0,-5750.0,-15274.0,2049,856,135979,112519,23460.0,17,8111,11750,2904,16918,24,12921,82,44,17324.0,73.84484228473998,4.22859412115106,1.7857750948069036,0.34151016802071227,Accrual Risk,+,-,-,+--,Reinvestor
795,LT,Mar 2022,19164.0,-3585.0,-15181.0,397,857,156521,132207,24314.0,16,2364,9235,2948,14495,29,10419,62,36,15579.0,64.07419593649749,2.2904274825742235,1.8393319896343219,0.5041653417724301,Moderate,+,-,-,+--,Reinvestor
796,LT,Mar 2023,22777.0,-8048.0,-11572.0,3156,858,183341,156175,27166.0,15,2891,9445,3502,17109,26,12531,75,32,14729.0,54.21850842965471,4.389634615279725,1.8176522224882292,1.1183454614324948,High Quality,+,-,-,+--,Reinvestor
797,LT,Mar 2024,18266.0,2179.0,-25413.0,-4968,859,221113,191248,29865.0,14,3847,9512,3682,20517,24,15547,95,36,20445.0,68.45806127574083,0.9854689683555468,1.1748890461182222,1.4464230063906993,High Quality,+,+,-,++-,Liquidating Assets
798,LTIM,Mar 2013,608.0,-224.0,-396.0,-13,861,3851,2981,870.0,23,22,21,123,749,25,562,174,54,384.0,44.13793103448276,5.816670994546871,1.0818505338078293,1.0818505338078293,High Quality,+,-,-,+--,Reinvestor
799,LTIM,Mar 2014,628.0,180.0,-769.0,40,862,4920,3773,1147.0,23,217,31,130,1204,17,996,309,55,808.0,70.44463818657367,3.6585365853658534,0.6305220883534136,0.8561863110806214,Moderate,+,+,-,++-,Liquidating Assets
800,LTIM,Mar 2015,642.0,-103.0,-497.0,42,863,4978,3973,1005.0,20,99,10,158,936,18,769,238,63,539.0,53.6318407960199,2.06910405785456,0.834850455136541,0.8490743590992613,Moderate,+,-,-,+--,Reinvestor
801,LTIM,Mar 2016,858.0,-40.0,-817.0,2,864,5846,4819,1028.0,18,187,6,174,1035,19,836,49,72,818.0,79.57198443579766,0.6842285323297981,1.0263157894736843,0.893384716692867,Moderate,+,-,-,+--,Reinvestor
802,LTIM,Mar 2017,1170.0,-961.0,-33.0,176,865,6501,5271,1230.0,19,187,3,178,1236,21,971,57,29,209.0,16.991869918699187,14.782341178280264,1.2049433573635426,0.9556964448270021,Moderate,+,-,-,+--,Reinvestor
803,LTIM,Mar 2018,844.0,-452.0,-408.0,-16,866,7306,6119,1187.0,16,426,16,156,1442,23,1112,65,33,392.0,33.02443133951137,6.186695866411169,0.7589928057553957,0.8911248992165154,Moderate,+,-,-,+--,Reinvestor
804,LTIM,Mar 2019,1395.0,-749.0,-594.0,52,867,9446,7562,1883.0,20,302,11,147,2028,25,1516,87,32,646.0,34.30695698353691,7.929282235867034,0.9201846965699209,0.9490574208598168,Moderate,+,-,-,+--,Reinvestor
805,LTIM,Mar 2020,1644.0,-643.0,-890.0,110,868,10879,8849,2029.0,19,329,83,273,2003,24,1520,87,32,1001.0,49.33464760965993,5.910469712289732,1.081578947368421,0.9984031193061929,Moderate,+,-,-,+--,Reinvestor
806,LTIM,Mar 2021,2400.0,-1657.0,-509.0,234,869,12370,9645,2725.0,22,274,79,332,2588,25,1938,111,36,743.0,27.26605504587156,13.39531123686338,1.238390092879257,1.0408179799873074,High Quality,+,-,-,+--,Reinvestor
807,LTIM,Mar 2022,3251.0,-1643.0,-1680.0,-73,870,26109,20860,5249.0,20,766,123,597,5294,25,3950,225,41,1608.0,30.634406553629262,6.29284920908499,0.8230379746835443,0.9644369034513078,Moderate,+,-,-,+--,Reinvestor
808,LTIM,Mar 2023,3095.0,-271.0,-1932.0,892,871,33183,27075,6108.0,18,557,150,723,5792,24,4410,149,40,2824.0,46.234446627373934,0.8166832414187988,0.7018140589569161,0.9530011540916119,Moderate,+,-,-,+--,Reinvestor
809,LTIM,Mar 2024,5670.0,-3918.0,-2269.0,-518,872,35517,29130,6387.0,18,702,222,819,6049,24,4585,155,42,1752.0,27.430718647252235,11.031337106174508,1.2366412213740459,1.016292459052437,High Quality,+,-,-,+--,Reinvestor
810,M&M,Mar 2013,-922.0,-2903.0,4508.0,684,874,68693,59578,9116.0,13,841,2297,2080,5580,35,4129,33,19,-3825.0,-41.95919262834577,4.226049233546359,-0.223298619520465,-0.223298619520465,Accrual Risk,-,-,+,--+,Growth Funded by Debt
811,M&M,Mar 2014,-244.0,-4524.0,5577.0,810,875,74001,63830,10170.0,14,773,2954,2170,5820,26,5154,38,18,-4768.0,-46.88298918387414,6.113430899582438,-0.0473418703919286,-0.1353202449561968,Accrual Risk,-,-,+,--+,Growth Funded by Debt
812,M&M,Mar 2015,1055.0,-4357.0,1669.0,-1633,876,71448,62655,8793.0,12,800,3157,2124,4313,40,3381,25,23,-3302.0,-37.55259865802343,6.098141305564886,0.3120378586217096,0.013799122903105329,Accrual Risk,+,-,+,+-+,Mixed
813,M&M,Mar 2016,2385.0,-5506.0,2967.0,-154,877,75841,65759,10082.0,13,1399,3368,2442,5672,37,3554,25,21,-3121.0,-30.956159492164254,7.259925370182355,0.6710748452447945,0.17811805348852763,Accrual Risk,+,-,+,+-+,Mixed
814,M&M,Mar 2017,183.0,-5875.0,6108.0,416,878,83773,73038,10735.0,13,2077,3647,2813,6350,36,4051,30,22,-5692.0,-53.02282254308337,7.012999415086006,0.04517403110343125,0.15152924901150835,Accrual Risk,+,-,+,+-+,Mixed
815,M&M,Mar 2018,682.0,-5467.0,6314.0,1529,879,92094,78868,13226.0,14,4366,3987,3280,10326,23,7958,60,11,-4785.0,-36.178738847724176,5.936325927856321,0.0856999246041719,0.21332895783643574,Accrual Risk,+,-,+,+-+,Mixed
816,M&M,Mar 2019,-4347.0,-7174.0,13194.0,1672,880,104721,89514,15207.0,15,2676,5021,3991,8871,32,6017,43,17,-11521.0,-75.76116262247649,6.850583932544571,-0.7224530496925378,0.07830672197631391,Accrual Risk,-,-,+,--+,Growth Funded by Debt
817,M&M,Mar 2020,-1457.0,-6870.0,6933.0,-1394,881,75382,65224,10158.0,13,885,6021,3367,1655,99,-321,1,205,-8327.0,-81.9747981886198,9.113581491602769,4.538940809968848,0.9236873122457416,Moderate,-,-,+,--+,Growth Funded by Debt
818,M&M,Mar 2021,17909.0,-19686.0,406.0,-1370,882,74278,62791,11487.0,15,1152,6102,3378,3158,52,1512,15,54,-1777.0,-15.469661356315836,26.503136864212824,11.84457671957672,3.1583876871121266,High Quality,+,-,+,+-+,Mixed
819,M&M,Mar 2022,9248.0,-3252.0,-5883.0,113,883,90171,75488,14683.0,16,3204,5018,3508,9362,23,7253,53,20,5996.0,40.83634134713615,3.60648101939648,1.2750585964428511,3.4043646001800107,High Quality,+,-,-,+--,Reinvestor
820,M&M,Mar 2023,-7074.0,-8866.0,15946.0,6,884,121269,100983,20285.0,17,3961,5830,4357,14060,19,11374,83,18,-15940.0,-78.58023169829924,7.311019304191508,-0.6219447863548444,3.2628356579882074,High Quality,-,-,+,--+,Growth Funded by Debt
821,M&M,Mar 2024,-5630.0,-5615.0,12281.0,1037,885,139078,114186,24892.0,18,3298,7488,4724,15978,23,12270,91,21,-11245.0,-45.17515667684396,4.0373028084959515,-0.4588427057864711,3.3155577267694207,High Quality,-,-,+,--+,Growth Funded by Debt
822,MARUTI,Mar 2013,4059.0,-3119.0,-979.0,-39,887,44304,39944,4361.0,10,797,198,1890,3070,20,2470,82,10,940.0,21.554689291446916,7.039996388587938,1.6433198380566802,1.6433198380566802,High Quality,+,-,-,+--,Reinvestor
823,MARUTI,Mar 2014,4995.0,-4997.0,-74.0,-76,888,44542,39232,5310.0,12,724,184,2116,3734,24,2854,94,13,-2.0,-0.03766478342749529,11.218625117866283,1.750175192711983,1.6967475153843317,High Quality,+,-,-,+--,Reinvestor
824,MARUTI,Mar 2015,6449.0,-4491.0,-2004.0,-45,889,50801,43909,6892.0,14,817,218,2515,4976,24,3809,126,20,1958.0,28.40975043528729,8.84037715792996,1.693095300603833,1.695530110457499,High Quality,+,-,-,+--,Reinvestor
825,MARUTI,Mar 2016,8482.0,-7230.0,-1237.0,16,890,57589,48565,9024.0,16,1464,82,2822,7585,28,5497,182,19,1252.0,13.874113475177305,12.554480890447827,1.543023467345825,1.6574034496795802,High Quality,+,-,-,+--,Reinvestor
826,MARUTI,Mar 2017,10282.0,-9173.0,-1129.0,-20,891,68085,57664,10421.0,15,2399,89,2604,10127,26,7511,249,30,1109.0,10.641972939257268,13.472864801351253,1.3689255758221275,1.5997078749080897,High Quality,+,-,-,+--,Reinvestor
827,MARUTI,Mar 2018,11788.0,-8302.0,-3436.0,50,892,79809,67692,12118.0,15,2155,346,2760,11167,29,7881,261,31,3486.0,28.767123287671232,10.402335576188149,1.4957492703971578,1.5701937613761854,High Quality,+,-,-,+--,Reinvestor
828,MARUTI,Mar 2019,6601.0,-3540.0,-2948.0,113,893,86068,75012,11056.0,13,2664,76,3021,10624,28,7651,253,32,3061.0,27.68632416787265,4.113026908955709,0.8627630375114365,1.3927113303360759,High Quality,+,-,-,+--,Reinvestor
829,MARUTI,Mar 2020,3496.0,-557.0,-3104.0,-165,894,75660,68305,7355.0,10,3410,134,3528,7103,20,5678,188,32,2939.0,39.95921142080218,0.7361882104150145,0.6157097569566748,1.177234221606644,High Quality,+,-,-,+--,Reinvestor
830,MARUTI,Mar 2021,8856.0,-7291.0,-1545.0,20,895,70372,64961,5411.0,8,3046,102,3034,5321,18,4389,145,31,1565.0,28.922565145074845,10.360654805888705,2.017771701982228,1.272183868533925,High Quality,+,-,-,+--,Reinvestor
831,MARUTI,Mar 2022,1840.0,-239.0,-1607.0,-6,896,88330,82578,5752.0,7,1861,127,2789,4697,17,3880,128,47,1601.0,27.833796940194716,0.27057624816030795,0.4742268041237113,1.0932441141942417,High Quality,+,-,-,+--,Reinvestor
832,MARUTI,Mar 2023,10815.0,-8820.0,-1214.0,780,897,118410,105288,13122.0,11,2415,252,4846,10438,21,8264,274,34,1995.0,15.203475080018288,7.448695211553079,1.3086882865440466,1.0558319174236195,High Quality,+,-,-,+--,Reinvestor
